Date,Open,High,Low,Close,Adj Close,Volume
2020-06-15,316.000000,317.500000,308.500000,309.500000,284.836853,51032404
2020-06-16,317.000000,317.000000,314.000000,315.000000,289.898590,36608216
2020-06-17,316.500000,317.000000,313.500000,315.000000,289.898590,34522968
2020-06-18,314.500000,315.000000,313.000000,314.500000,291.753937,29044474
2020-06-19,314.000000,314.500000,312.000000,314.500000,291.753937,48130280
2020-06-22,314.500000,316.500000,312.000000,312.000000,289.434723,37374616
2020-06-23,316.000000,316.500000,312.500000,315.000000,292.217804,41300084
2020-06-24,319.000000,320.000000,316.000000,317.500000,294.536926,54147024
2020-06-29,314.000000,315.000000,310.000000,312.000000,289.434723,56580892
2020-06-30,313.500000,314.000000,311.000000,313.000000,290.362427,48991860
2020-07-01,315.000000,318.000000,314.000000,317.500000,294.536926,29532342
2020-07-02,319.000000,322.000000,318.000000,322.000000,298.711456,34526178
2020-07-03,327.000000,330.500000,326.500000,329.500000,305.669067,53341987
2020-07-06,332.500000,338.000000,332.000000,338.000000,313.554291,57256220
2020-07-07,343.500000,346.000000,338.000000,338.500000,314.018158,59046323
2020-07-08,337.500000,342.500000,337.500000,341.000000,316.337280,30720218
2020-07-09,346.000000,347.000000,343.000000,345.000000,320.048065,35522376
2020-07-10,352.500000,353.000000,345.500000,348.500000,323.294891,60902108
2020-07-13,351.000000,354.500000,350.500000,354.500000,328.860992,48069523
2020-07-14,355.000000,364.000000,354.500000,363.500000,337.210022,61764150
2020-07-15,366.000000,370.000000,361.000000,363.000000,336.746155,73438362
2020-07-16,359.000000,361.000000,353.500000,357.500000,331.643951,68220512
2020-07-17,361.000000,369.000000,360.000000,367.000000,340.456879,65727485
2020-07-20,370.000000,370.000000,362.500000,366.000000,339.529236,42769238
2020-07-21,372.500000,387.000000,371.500000,383.000000,355.299683,64219128
2020-07-22,381.000000,386.000000,379.000000,384.000000,356.227356,43759670
2020-07-23,382.000000,383.000000,379.000000,381.500000,353.908203,45209282
2020-07-24,390.000000,395.000000,382.000000,386.000000,358.082703,86682734
2020-07-27,420.500000,424.500000,416.500000,424.500000,393.798218,99333798
2020-07-28,464.000000,466.500000,428.500000,435.000000,403.538818,166307746
2020-07-29,428.000000,431.500000,419.500000,422.000000,391.479034,85663166
2020-07-30,436.500000,441.000000,428.500000,434.000000,402.611176,69293949
2020-07-31,426.000000,432.000000,425.500000,425.500000,394.725891,49897674
2020-08-03,420.500000,424.000000,415.000000,416.000000,385.912964,76429571
2020-08-04,421.500000,425.500000,418.500000,425.500000,394.725891,41223445
2020-08-05,430.500000,433.500000,426.000000,429.000000,397.972778,47223834
2020-08-06,437.500000,438.000000,431.000000,435.000000,403.538818,41029627
2020-08-07,433.500000,434.000000,428.000000,433.000000,401.683441,36589460
2020-08-10,427.500000,437.500000,427.500000,435.500000,404.002655,36067500
2020-08-11,432.000000,435.000000,429.000000,429.000000,397.972778,34545313
2020-08-12,422.000000,423.500000,419.000000,419.000000,388.696014,52143474
2020-08-13,428.000000,429.000000,424.500000,429.000000,397.972778,44352335
2020-08-14,424.000000,428.000000,423.000000,427.000000,396.117432,23419955
2020-08-17,427.000000,435.000000,425.500000,435.000000,403.538818,34137731
2020-08-18,440.000000,440.500000,432.000000,433.000000,401.683441,41643160
2020-08-19,436.000000,436.500000,427.500000,427.500000,396.581299,31486800
2020-08-20,427.000000,427.500000,401.000000,415.000000,384.985352,75097235
2020-08-21,421.500000,427.000000,420.000000,424.500000,393.798218,41609467
2020-08-24,427.500000,434.500000,425.000000,428.000000,397.045044,48375406
2020-08-25,433.500000,436.000000,430.500000,434.500000,403.074982,35977899
2020-08-26,435.500000,442.000000,435.000000,442.000000,410.032562,39243340
2020-08-27,448.000000,453.500000,444.000000,444.000000,411.887939,53072712
2020-08-28,440.000000,440.500000,431.000000,435.000000,403.538818,56842210
2020-08-31,437.000000,439.500000,426.500000,426.500000,395.653503,81480538
2020-09-01,430.000000,435.000000,428.000000,435.000000,403.538818,37429577
2020-09-02,441.000000,441.000000,430.500000,433.000000,401.683441,34871407
2020-09-03,439.500000,439.500000,433.500000,436.000000,404.466492,34951617
2020-09-04,427.000000,432.500000,427.000000,429.000000,397.972778,46119911
2020-09-07,428.000000,432.500000,425.000000,426.000000,395.189697,32019312
2020-09-08,428.000000,433.000000,427.500000,431.000000,399.828094,23714670
2020-09-09,425.000000,428.000000,423.000000,427.000000,396.117432,40551362
2020-09-10,432.500000,435.000000,430.500000,435.000000,403.538818,35098921
2020-09-11,435.500000,436.500000,432.500000,436.500000,404.930328,34298469
2020-09-14,436.000000,442.000000,435.500000,441.000000,409.104828,39085833
2020-09-15,440.500000,447.000000,439.500000,445.000000,412.815582,39061449
2020-09-16,460.000000,462.000000,455.500000,458.000000,424.875305,64261238
2020-09-17,453.000000,455.000000,446.500000,448.500000,418.346069,42058506
2020-09-18,447.000000,449.500000,443.000000,444.000000,414.148590,52454922
2020-09-21,443.500000,450.000000,440.000000,440.000000,410.417419,39463920
2020-09-22,440.000000,441.000000,436.000000,437.000000,407.619141,36130639
2020-09-23,436.000000,438.500000,432.000000,433.500000,404.354462,45710963
2020-09-24,425.500000,429.000000,423.000000,423.000000,394.560425,79806381
2020-09-25,427.000000,428.000000,421.000000,424.000000,395.493225,38775269
2020-09-28,427.000000,431.500000,424.500000,431.500000,402.488953,34156973
2020-09-29,432.500000,435.000000,428.000000,431.000000,402.022583,32230502
2020-09-30,430.500000,435.000000,430.500000,433.000000,403.888153,27334204
2020-10-05,438.000000,438.000000,431.500000,432.500000,403.421692,32945832
2020-10-06,441.500000,442.000000,437.500000,439.500000,409.951080,35775395
2020-10-07,435.000000,445.000000,435.000000,443.000000,413.215851,42926239
2020-10-08,450.000000,454.000000,448.500000,453.000000,422.543396,60853811
2020-10-12,458.000000,462.000000,457.500000,460.000000,429.072784,64719223
2020-10-13,465.000000,465.000000,456.500000,462.000000,430.938385,45750738
2020-10-14,460.500000,461.000000,457.000000,459.000000,428.140045,40809241
2020-10-15,456.000000,456.500000,450.000000,453.000000,422.543396,47775028
2020-10-16,451.000000,456.000000,448.500000,449.000000,418.812347,46876801
2020-10-19,453.000000,457.500000,451.000000,457.500000,426.740906,34470906
2020-10-20,455.500000,457.000000,451.000000,451.000000,420.677948,25205638
2020-10-21,453.500000,456.000000,451.000000,453.000000,422.543396,28058921
2020-10-22,450.000000,455.000000,449.500000,455.000000,424.408997,23438547
2020-10-23,458.000000,458.000000,451.500000,452.000000,421.610687,18777385
2020-10-26,455.000000,455.000000,450.000000,450.000000,419.745117,15059581
2020-10-27,447.500000,448.500000,445.500000,447.000000,416.946808,20117660
2020-10-28,445.000000,447.000000,443.000000,444.000000,414.148590,24710230
2020-10-29,436.500000,439.500000,435.500000,437.000000,407.619141,41285612
2020-10-30,437.000000,437.000000,432.000000,432.000000,402.955353,47668895
2020-11-02,433.000000,435.500000,428.000000,435.500000,406.220032,33477443
2020-11-03,439.500000,443.000000,438.000000,441.000000,411.350220,30328495
2020-11-04,444.500000,451.500000,443.000000,450.000000,419.745117,37512790
2020-11-05,451.500000,451.500000,445.500000,451.000000,420.677948,34886108
2020-11-06,455.000000,455.500000,450.000000,452.500000,422.077087,30154140
2020-11-09,458.000000,460.000000,454.000000,458.500000,427.673676,39245881
2020-11-10,452.000000,454.500000,448.500000,451.000000,420.677948,34820499
2020-11-11,448.500000,457.000000,448.500000,457.000000,426.274506,36765561
2020-11-12,463.000000,463.500000,457.500000,458.000000,427.207214,40100880
2020-11-13,459.000000,462.000000,456.500000,462.000000,430.938385,31037438
2020-11-16,470.000000,484.500000,469.000000,484.000000,451.459229,81994937
2020-11-17,502.000000,506.000000,485.500000,485.500000,452.858368,72413868
2020-11-18,490.000000,497.000000,486.500000,497.000000,463.585205,50387727
2020-11-19,499.000000,499.000000,490.000000,490.000000,457.055817,44220053
2020-11-20,486.000000,490.000000,486.000000,488.000000,455.190308,32281453
2020-11-23,494.500000,498.500000,492.000000,496.500000,463.118774,38084006
2020-11-24,499.500000,500.000000,491.500000,492.000000,458.921326,35479226
2020-11-25,495.000000,495.500000,487.000000,487.000000,454.257507,41419632
2020-11-26,489.000000,493.500000,488.000000,489.000000,456.123016,28893033
2020-11-27,487.500000,492.000000,486.500000,489.000000,456.123016,32960189
2020-11-30,493.000000,493.500000,480.500000,480.500000,448.194550,119895176
2020-12-01,489.500000,490.000000,483.500000,490.000000,457.055817,37018651
2020-12-02,499.500000,500.000000,493.500000,499.000000,465.450684,50621339
2020-12-03,499.500000,499.500000,495.000000,497.000000,463.585205,35651379
2020-12-04,498.500000,505.000000,497.500000,503.000000,469.181732,51172005
2020-12-07,512.000000,515.000000,506.000000,514.000000,479.442230,44271244
2020-12-08,514.000000,525.000000,509.000000,524.000000,488.769928,40771761
2020-12-09,521.000000,524.000000,520.000000,520.000000,485.038788,43314115
2020-12-10,511.000000,515.000000,510.000000,512.000000,477.576660,42556926
2020-12-11,517.000000,517.000000,505.000000,516.000000,481.307800,45660960
2020-12-14,512.000000,513.000000,508.000000,508.000000,473.845612,30260485
2020-12-15,507.000000,510.000000,504.000000,504.000000,470.114563,39852366
2020-12-16,509.000000,515.000000,507.000000,512.000000,477.576660,52012348
2020-12-17,515.000000,515.000000,508.000000,508.000000,476.170685,38215179
2020-12-18,508.000000,512.000000,507.000000,510.000000,478.045380,39924864
2020-12-21,512.000000,517.000000,508.000000,516.000000,483.669495,34813281
2020-12-22,512.000000,516.000000,509.000000,509.000000,477.108032,22454277
2020-12-23,508.000000,511.000000,506.000000,509.000000,477.108032,18086715
2020-12-24,511.000000,512.000000,508.000000,510.000000,478.045380,14950143
2020-12-25,514.000000,515.000000,510.000000,511.000000,478.982666,12327895
2020-12-28,512.000000,515.000000,509.000000,515.000000,482.732086,19087382
2020-12-29,515.000000,517.000000,513.000000,515.000000,482.732086,19907528
2020-12-30,516.000000,525.000000,514.000000,525.000000,492.105560,46292401
2020-12-31,526.000000,530.000000,524.000000,530.000000,496.792236,29970398
2021-01-04,530.000000,540.000000,528.000000,536.000000,502.416351,38770328
2021-01-05,536.000000,542.000000,535.000000,542.000000,508.040314,34411866
2021-01-06,555.000000,555.000000,541.000000,549.000000,514.601807,53030554
2021-01-07,554.000000,570.000000,553.000000,565.000000,529.599243,51166782
2021-01-08,580.000000,580.000000,571.000000,580.000000,543.659424,59563555
2021-01-11,577.000000,584.000000,574.000000,584.000000,547.408752,48810990
2021-01-12,583.000000,597.000000,582.000000,591.000000,553.970276,50232426
2021-01-13,595.000000,605.000000,593.000000,605.000000,567.093079,62662393
2021-01-14,587.000000,597.000000,587.000000,592.000000,554.907654,75288477
2021-01-15,621.000000,625.000000,601.000000,601.000000,563.343628,92010500
2021-01-18,608.000000,608.000000,594.000000,607.000000,568.967712,45726476
2021-01-19,618.000000,632.000000,613.000000,627.000000,587.714600,50672866
2021-01-20,633.000000,650.000000,631.000000,647.000000,606.461487,82066422
2021-01-21,640.000000,679.000000,640.000000,673.000000,630.832458,89019137
2021-01-22,649.000000,665.000000,649.000000,649.000000,608.336121,125179403
2021-01-25,642.000000,646.000000,626.000000,633.000000,593.338684,93050133
2021-01-26,632.000000,640.000000,610.000000,617.000000,578.341125,100153482
2021-01-27,618.000000,625.000000,611.000000,615.000000,576.466431,59985191
2021-01-28,600.000000,608.000000,598.000000,601.000000,563.343628,96447533
2021-01-29,619.000000,619.000000,591.000000,591.000000,553.970276,90745237
2021-02-01,595.000000,612.000000,587.000000,611.000000,572.717163,67462398
2021-02-02,629.000000,638.000000,622.000000,632.000000,592.401367,78429188
2021-02-03,638.000000,642.000000,630.000000,630.000000,590.526672,48738970
2021-02-04,626.000000,632.000000,620.000000,627.000000,587.714600,46371900
2021-02-05,638.000000,641.000000,631.000000,632.000000,592.401367,53267273
2021-02-17,663.000000,668.000000,660.000000,663.000000,621.459045,107614290
2021-02-18,664.000000,665.000000,656.000000,660.000000,618.646973,53109010
2021-02-19,656.000000,657.000000,647.000000,652.000000,611.148254,50279585
2021-02-22,660.000000,662.000000,650.000000,650.000000,609.273560,36474610
2021-02-23,641.000000,643.000000,633.000000,641.000000,600.837402,50076333
2021-02-24,627.000000,636.000000,625.000000,625.000000,585.839905,66206750
2021-02-25,636.000000,636.000000,628.000000,635.000000,595.213318,43231417
2021-02-26,611.000000,618.000000,606.000000,606.000000,568.030457,111861175
2021-03-02,621.000000,622.000000,609.000000,609.000000,570.842407,54041533
2021-03-03,609.000000,622.000000,601.000000,622.000000,583.027893,48252965
2021-03-04,609.000000,611.000000,601.000000,601.000000,563.343628,67711962
2021-03-05,588.000000,605.000000,584.000000,601.000000,563.343628,79918467
2021-03-08,608.000000,610.000000,598.000000,598.000000,560.531616,43219772
2021-03-09,585.000000,595.000000,585.000000,595.000000,557.719543,68768861
2021-03-10,601.000000,601.000000,593.000000,597.000000,559.594238,40146301
2021-03-11,596.000000,612.000000,595.000000,609.000000,570.842407,54416046
2021-03-12,615.000000,618.000000,609.000000,614.000000,575.529114,33168846
2021-03-15,614.000000,614.000000,609.000000,611.000000,572.717163,27416758
2021-03-16,610.000000,613.000000,607.000000,613.000000,574.591797,36949425
2021-03-17,612.000000,612.000000,602.000000,604.000000,568.474060,39517807
2021-03-18,606.000000,609.000000,602.000000,602.000000,566.591736,29415526
2021-03-19,594.000000,598.000000,591.000000,591.000000,556.238770,70866028
2021-03-22,588.000000,598.000000,586.000000,593.000000,558.121033,34089033
2021-03-23,597.000000,603.000000,593.000000,594.000000,559.062256,29374037
2021-03-24,571.000000,582.000000,571.000000,576.000000,542.120972,107253959
2021-03-25,572.000000,581.000000,570.000000,575.000000,541.179871,67833354
2021-03-26,582.000000,592.000000,580.000000,590.000000,555.297485,36829858
2021-03-29,599.000000,602.000000,596.000000,599.000000,563.768250,37884733
2021-03-30,600.000000,600.000000,592.000000,597.000000,561.885864,33099123
2021-03-31,596.000000,597.000000,587.000000,587.000000,552.474060,38790886
2021-04-01,598.000000,602.000000,594.000000,602.000000,566.591736,43091157
2021-04-07,614.000000,614.000000,608.000000,610.000000,574.121216,24603109
2021-04-08,606.000000,613.000000,603.000000,613.000000,576.944702,23976625
2021-04-09,618.000000,618.000000,609.000000,610.000000,574.121216,27303862
2021-04-12,612.000000,613.000000,603.000000,605.000000,569.415283,22606128
2021-04-13,604.000000,613.000000,604.000000,605.000000,569.415283,25971622
2021-04-14,608.000000,612.000000,600.000000,612.000000,576.003601,30077913
2021-04-15,612.000000,619.000000,607.000000,619.000000,582.591858,33530942
2021-04-16,610.000000,611.000000,603.000000,610.000000,574.121216,48507383
2021-04-19,605.000000,607.000000,601.000000,603.000000,567.533020,24231637
2021-04-20,598.000000,602.000000,595.000000,602.000000,566.591736,34771635
2021-04-21,599.000000,599.000000,592.000000,592.000000,557.179932,38458220
2021-04-22,596.000000,598.000000,591.000000,591.000000,556.238770,33868521
2021-04-23,592.000000,602.000000,590.000000,602.000000,566.591736,27754511
2021-04-26,605.000000,610.000000,603.000000,610.000000,574.121216,30887664
2021-04-27,608.000000,611.000000,605.000000,610.000000,574.121216,26317481
2021-04-28,606.000000,608.000000,601.000000,602.000000,566.591736,24024054
2021-04-29,609.000000,609.000000,600.000000,600.000000,564.709473,31828333
2021-05-03,595.000000,597.000000,588.000000,588.000000,553.415222,41762441
2021-05-04,588.000000,594.000000,582.000000,591.000000,556.238770,40273595
2021-05-05,594.000000,594.000000,585.000000,585.000000,550.591675,29254785
2021-05-06,590.000000,590.000000,580.000000,587.000000,552.474060,30725590
2021-05-07,594.000000,600.000000,589.000000,599.000000,563.768250,28075722
2021-05-10,596.000000,597.000000,588.000000,589.000000,554.356323,20434079
2021-05-11,579.000000,580.000000,570.000000,571.000000,537.415100,59349193
2021-05-12,567.000000,571.000000,518.000000,560.000000,527.062134,131741482
2021-05-13,547.000000,563.000000,541.000000,547.000000,514.826660,66765627
2021-05-14,556.000000,562.000000,552.000000,557.000000,524.238586,37533726
2021-05-17,544.000000,558.000000,541.000000,549.000000,516.709229,56270958
2021-05-18,563.000000,573.000000,555.000000,572.000000,538.356262,43689316
2021-05-19,571.000000,572.000000,565.000000,567.000000,533.650452,28908777
2021-05-20,567.000000,571.000000,560.000000,567.000000,533.650452,29709287
2021-05-21,572.000000,577.000000,568.000000,573.000000,539.297485,27376731
2021-05-24,570.000000,572.000000,566.000000,568.000000,534.591553,15629736
2021-05-25,576.000000,584.000000,573.000000,583.000000,548.709290,33039911
2021-05-26,587.000000,588.000000,581.000000,585.000000,550.591675,18703987
2021-05-27,580.000000,582.000000,573.000000,582.000000,547.768066,62169719
2021-05-28,587.000000,592.000000,582.000000,590.000000,555.297485,29086873
2021-05-31,595.000000,597.000000,590.000000,597.000000,561.885864,30657474
2021-06-01,598.000000,599.000000,595.000000,598.000000,562.827026,17818326
2021-06-02,600.000000,600.000000,593.000000,595.000000,560.003479,21872755
2021-06-03,600.000000,600.000000,596.000000,596.000000,560.944702,21077164
2021-06-04,591.000000,595.000000,590.000000,595.000000,560.003479,15756180
2021-06-07,594.000000,595.000000,583.000000,592.000000,557.179932,17077625
2021-06-08,590.000000,595.000000,588.000000,589.000000,554.356323,13396324
2021-06-09,586.000000,588.000000,583.000000,586.000000,551.532776,20023490
2021-06-10,591.000000,599.000000,587.000000,599.000000,563.768250,28527745
2021-06-11,602.000000,603.000000,600.000000,602.000000,566.591736,24227710
2021-06-15,607.000000,609.000000,606.000000,609.000000,573.180054,26012250
2021-06-16,608.000000,608.000000,605.000000,605.000000,569.415283,25856919
2021-06-17,601.000000,606.000000,598.000000,606.000000,572.723083,22872361
2021-06-18,608.000000,608.000000,601.000000,603.000000,569.887878,32652017
2021-06-21,590.000000,594.000000,583.000000,583.000000,550.986084,44279632
2021-06-22,585.000000,588.000000,578.000000,578.000000,546.260681,27823974
2021-06-23,583.000000,598.000000,581.000000,595.000000,562.327087,34392376
2021-06-24,598.000000,598.000000,588.000000,590.000000,557.601624,16524230
2021-06-25,598.000000,598.000000,589.000000,591.000000,558.546753,18841696
2021-06-28,590.000000,590.000000,586.000000,590.000000,557.601624,15028407
2021-06-29,598.000000,598.000000,591.000000,595.000000,562.327087,28659610
2021-06-30,599.000000,599.000000,595.000000,595.000000,562.327087,24883853
2021-07-01,596.000000,597.000000,591.000000,593.000000,560.436890,18250994
2021-07-02,590.000000,593.000000,587.000000,588.000000,555.711548,18322419
2021-07-05,588.000000,597.000000,588.000000,591.000000,558.546753,28836816
2021-07-06,595.000000,596.000000,589.000000,592.000000,559.491821,12997112
2021-07-07,590.000000,594.000000,588.000000,594.000000,561.382019,16966158
2021-07-08,595.000000,595.000000,588.000000,588.000000,555.711548,21140426
2021-07-09,582.000000,585.000000,580.000000,584.000000,551.931213,29029415
2021-07-12,595.000000,597.000000,590.000000,593.000000,560.436890,31304547
2021-07-13,600.000000,608.000000,599.000000,607.000000,573.668152,52540315
2021-07-14,613.000000,615.000000,608.000000,613.000000,579.338745,38418875
2021-07-15,613.000000,614.000000,608.000000,614.000000,580.283813,22012834
2021-07-16,591.000000,595.000000,588.000000,589.000000,556.656616,57970545
2021-07-19,583.000000,584.000000,578.000000,582.000000,550.041016,40644341
2021-07-20,579.000000,584.000000,579.000000,581.000000,549.095886,15354333
2021-07-21,586.000000,586.000000,580.000000,585.000000,552.876282,25828732
2021-07-22,589.000000,594.000000,587.000000,591.000000,558.546753,26058172
2021-07-23,592.000000,592.000000,583.000000,585.000000,552.876282,15271451
2021-07-26,591.000000,591.000000,580.000000,580.000000,548.150940,21619179
2021-07-27,581.000000,584.000000,580.000000,580.000000,548.150940,17785992
2021-07-28,576.000000,579.000000,573.000000,579.000000,547.205750,36158305
2021-07-29,585.000000,585.000000,577.000000,583.000000,550.986084,23224896
2021-07-30,581.000000,582.000000,578.000000,580.000000,548.150940,18999281
2021-08-02,583.000000,590.000000,580.000000,590.000000,557.601624,23482491
2021-08-03,594.000000,594.000000,590.000000,594.000000,561.382019,22747702
2021-08-04,598.000000,598.000000,594.000000,596.000000,563.272217,20313271
2021-08-05,598.000000,598.000000,593.000000,596.000000,563.272217,15116242
2021-08-06,596.000000,596.000000,588.000000,591.000000,558.546753,13687213
2021-08-09,590.000000,595.000000,583.000000,595.000000,562.327087,17390951
2021-08-10,596.000000,596.000000,589.000000,591.000000,558.546753,17190865
2021-08-11,590.000000,590.000000,585.000000,590.000000,557.601624,19969687
2021-08-12,586.000000,588.000000,584.000000,586.000000,553.821289,15444622
2021-08-13,585.000000,585.000000,579.000000,581.000000,549.095886,22524428
2021-08-16,582.000000,586.000000,578.000000,584.000000,551.931213,19315705
2021-08-17,584.000000,584.000000,584.000000,584.000000,551.931213,0
2021-08-18,568.000000,575.000000,566.000000,574.000000,542.480286,43716164
2021-08-19,573.000000,573.000000,559.000000,559.000000,528.303955,38868947
2021-08-20,560.000000,563.000000,551.000000,552.000000,521.688416,45614061
2021-08-23,560.000000,572.000000,559.000000,566.000000,534.919495,33685159
2021-08-24,574.000000,575.000000,571.000000,572.000000,540.590210,24844800
2021-08-25,579.000000,585.000000,574.000000,585.000000,552.876282,27504657
2021-08-26,601.000000,603.000000,591.000000,594.000000,561.382019,43822008
2021-08-27,596.000000,600.000000,593.000000,599.000000,566.107483,27105651
2021-08-30,602.000000,605.000000,599.000000,605.000000,571.777954,36575609
2021-08-31,604.000000,614.000000,598.000000,614.000000,580.283813,52721470
2021-09-01,614.000000,614.000000,608.000000,613.000000,579.338745,30092045
2021-09-02,613.000000,615.000000,607.000000,607.000000,573.668152,24112463
2021-09-03,610.000000,620.000000,610.000000,620.000000,585.954285,51562454
2021-09-06,623.000000,638.000000,621.000000,631.000000,596.350281,55589014
2021-09-07,634.000000,634.000000,623.000000,623.000000,588.789673,26526056
2021-09-08,622.000000,627.000000,612.000000,619.000000,585.009277,37817737
2021-09-09,612.000000,620.000000,610.000000,619.000000,585.009277,18735512
2021-09-10,615.000000,623.000000,614.000000,622.000000,587.844421,16304725
2021-09-13,619.000000,620.000000,613.000000,615.000000,581.228821,15198774
2021-09-14,618.000000,618.000000,612.000000,613.000000,579.338745,14441901
2021-09-15,610.000000,613.000000,607.000000,607.000000,573.668152,23433501
2021-09-16,603.000000,607.000000,599.000000,600.000000,569.633301,22467022
2021-09-17,600.000000,610.000000,599.000000,600.000000,569.633301,40717715
2021-09-22,586.000000,589.000000,583.000000,586.000000,556.341858,40642293
2021-09-23,588.000000,593.000000,588.000000,588.000000,558.240662,21696296
2021-09-24,591.000000,598.000000,590.000000,598.000000,567.734436,16736973
2021-09-27,600.000000,602.000000,593.000000,602.000000,571.532043,19464241
2021-09-28,595.000000,596.000000,592.000000,594.000000,563.936829,16707080
2021-09-29,580.000000,583.000000,577.000000,580.000000,550.645508,49310524
2021-09-30,580.000000,585.000000,575.000000,580.000000,550.645508,30465107
2021-10-01,579.000000,579.000000,571.000000,574.000000,544.949158,36704493
2021-10-04,574.000000,575.000000,569.000000,572.000000,543.050415,20957803
2021-10-05,562.000000,572.000000,560.000000,572.000000,543.050415,33824024
2021-10-06,573.000000,574.000000,565.000000,571.000000,542.101013,32508846
2021-10-07,575.000000,582.000000,572.000000,580.000000,550.645508,27933054
2021-10-08,582.000000,583.000000,573.000000,575.000000,545.898499,18279079
2021-10-12,570.000000,575.000000,564.000000,575.000000,545.898499,26522907
2021-10-13,572.000000,575.000000,570.000000,571.000000,542.101013,18914374
2021-10-14,579.000000,579.000000,573.000000,573.000000,543.999756,13916927
2021-10-15,592.000000,600.000000,586.000000,600.000000,569.633301,53150216
2021-10-18,604.000000,604.000000,590.000000,590.000000,560.139343,19158568
2021-10-19,598.000000,600.000000,593.000000,600.000000,569.633301,17386359
2021-10-20,603.000000,604.000000,597.000000,598.000000,567.734436,16372520
2021-10-21,602.000000,603.000000,595.000000,596.000000,565.835693,16169014
2021-10-22,600.000000,602.000000,594.000000,600.000000,569.633301,13995403
2021-10-25,597.000000,597.000000,590.000000,593.000000,562.987549,16785568
2021-10-26,595.000000,600.000000,593.000000,599.000000,568.683899,19998808
2021-10-27,598.000000,599.000000,594.000000,599.000000,568.683899,14961858
2021-10-28,598.000000,598.000000,591.000000,595.000000,564.886414,16570044
2021-10-29,595.000000,596.000000,589.000000,590.000000,560.139343,25763960
2021-11-01,591.000000,593.000000,590.000000,590.000000,560.139343,16089351
2021-11-02,594.000000,597.000000,590.000000,592.000000,562.038147,15192404
2021-11-03,597.000000,597.000000,592.000000,592.000000,562.038147,10224009
2021-11-04,592.000000,594.000000,585.000000,587.000000,557.291321,17932145
2021-11-05,598.000000,600.000000,595.000000,600.000000,569.633301,33270827
2021-11-08,600.000000,602.000000,598.000000,602.000000,571.532043,19752355
2021-11-09,611.000000,617.000000,610.000000,611.000000,580.076599,39538660
2021-11-10,611.000000,612.000000,608.000000,612.000000,581.026001,16027674
2021-11-11,600.000000,606.000000,600.000000,606.000000,575.329590,18463848
2021-11-12,610.000000,611.000000,602.000000,604.000000,573.430786,15821327
2021-11-15,609.000000,611.000000,607.000000,608.000000,577.228333,15551452
2021-11-16,612.000000,612.000000,608.000000,610.000000,579.127197,20917108
2021-11-17,615.000000,615.000000,608.000000,610.000000,579.127197,19717852
2021-11-18,613.000000,614.000000,607.000000,613.000000,581.975342,20030651
2021-11-19,622.000000,623.000000,617.000000,618.000000,586.722290,35554348
2021-11-22,618.000000,618.000000,615.000000,615.000000,583.874207,20312168
2021-11-23,615.000000,615.000000,611.000000,612.000000,581.026001,19431694
2021-11-24,612.000000,612.000000,602.000000,603.000000,572.481445,20391940
2021-11-25,605.000000,607.000000,601.000000,603.000000,572.481445,11888265
2021-11-26,598.000000,601.000000,592.000000,596.000000,565.835693,26588102
2021-11-29,594.000000,598.000000,591.000000,593.000000,562.987549,23379558
2021-11-30,597.000000,600.000000,591.000000,596.000000,565.835693,62021697
2021-12-01,596.000000,603.000000,594.000000,600.000000,569.633301,21403404
2021-12-02,605.000000,615.000000,602.000000,615.000000,583.874207,45125742
2021-12-03,614.000000,614.000000,606.000000,608.000000,577.228333,23045832
2021-12-06,603.000000,609.000000,600.000000,600.000000,569.633301,23589363
2021-12-07,602.000000,607.000000,597.000000,607.000000,576.279053,18606530
2021-12-08,614.000000,614.000000,602.000000,602.000000,571.532043,20801543
2021-12-09,606.000000,608.000000,602.000000,608.000000,577.228333,11039070
2021-12-10,605.000000,608.000000,602.000000,605.000000,574.380249,10497451
2021-12-13,609.000000,610.000000,601.000000,601.000000,570.582764,17711657
2021-12-14,598.000000,600.000000,597.000000,599.000000,568.683899,22579034
2021-12-15,597.000000,601.000000,596.000000,600.000000,569.633301,21827730
2021-12-16,605.000000,605.000000,601.000000,605.000000,577.024963,21809022
2021-12-17,601.000000,607.000000,599.000000,607.000000,578.932495,24105733
2021-12-20,607.000000,607.000000,598.000000,598.000000,570.348572,21381070
2021-12-21,597.000000,600.000000,595.000000,597.000000,569.394836,17001461
2021-12-22,598.000000,601.000000,598.000000,600.000000,572.256226,9831802
2021-12-23,607.000000,608.000000,602.000000,606.000000,577.978638,16654439
2021-12-24,606.000000,609.000000,604.000000,604.000000,576.071106,11059689
2021-12-27,604.000000,610.000000,604.000000,606.000000,577.978638,16259872
2021-12-28,610.000000,615.000000,610.000000,615.000000,586.562622,33892718
2021-12-29,615.000000,619.000000,614.000000,616.000000,587.516357,24518766
2021-12-30,619.000000,620.000000,615.000000,615.000000,586.562622,19681276
2022-01-03,619.000000,632.000000,618.000000,631.000000,601.822754,69089158
2022-01-04,645.000000,656.000000,644.000000,656.000000,625.666687,79434666
2022-01-05,669.000000,669.000000,646.000000,650.000000,619.944092,69593809
2022-01-06,638.000000,646.000000,636.000000,644.000000,614.221558,53210211
2022-01-07,643.000000,646.000000,632.000000,634.000000,604.684021,38249908
2022-01-10,628.000000,645.000000,627.000000,643.000000,613.267822,38289770
